date,country,store,product,num_sold
10/16/2016,Sweden,KaggleMart,Kaggle Sticker,130
10/16/2016,Sweden,KaggleRama,Kaggle Mug,463
10/16/2016,Sweden,KaggleRama,Kaggle Hat,645
10/16/2016,Sweden,KaggleRama,Kaggle Sticker,214
10/17/2016,Finland,KaggleMart,Kaggle Mug,175
10/17/2016,Finland,KaggleMart,Kaggle Hat,236
10/17/2016,Finland,KaggleMart,Kaggle Sticker,83
10/17/2016,Finland,KaggleRama,Kaggle Mug,305
10/17/2016,Finland,KaggleRama,Kaggle Hat,424
10/17/2016,Finland,KaggleRama,Kaggle Sticker,160
10/17/2016,Norway,KaggleMart,Kaggle Mug,267
10/17/2016,Norway,KaggleMart,Kaggle Hat,385
10/17/2016,Norway,KaggleMart,Kaggle Sticker,148
10/17/2016,Norway,KaggleRama,Kaggle Mug,530
10/17/2016,Norway,KaggleRama,Kaggle Hat,716
10/17/2016,Norway,KaggleRama,Kaggle Sticker,230
10/17/2016,Sweden,KaggleMart,Kaggle Mug,193
10/17/2016,Sweden,KaggleMart,Kaggle Hat,256
10/17/2016,Sweden,KaggleMart,Kaggle Sticker,113
10/17/2016,Sweden,KaggleRama,Kaggle Mug,363
10/17/2016,Sweden,KaggleRama,Kaggle Hat,491
10/17/2016,Sweden,KaggleRama,Kaggle Sticker,188
10/18/2016,Finland,KaggleMart,Kaggle Mug,186
10/18/2016,Finland,KaggleMart,Kaggle Hat,233
10/18/2016,Finland,KaggleMart,Kaggle Sticker,89
10/18/2016,Finland,KaggleRama,Kaggle Mug,329
10/18/2016,Finland,KaggleRama,Kaggle Hat,412
10/18/2016,Finland,KaggleRama,Kaggle Sticker,152
10/18/2016,Norway,KaggleMart,Kaggle Mug,298
10/18/2016,Norway,KaggleMart,Kaggle Hat,407
10/18/2016,Norway,KaggleMart,Kaggle Sticker,140
10/18/2016,Norway,KaggleRama,Kaggle Mug,477
10/18/2016,Norway,KaggleRama,Kaggle Hat,650
10/18/2016,Norway,KaggleRama,Kaggle Sticker,256
10/18/2016,Sweden,KaggleMart,Kaggle Mug,201
10/18/2016,Sweden,KaggleMart,Kaggle Hat,283
10/18/2016,Sweden,KaggleMart,Kaggle Sticker,106
10/18/2016,Sweden,KaggleRama,Kaggle Mug,380
10/18/2016,Sweden,KaggleRama,Kaggle Hat,494
10/18/2016,Sweden,KaggleRama,Kaggle Sticker,177
10/19/2016,Finland,KaggleMart,Kaggle Mug,177
10/19/2016,Finland,KaggleMart,Kaggle Hat,232
10/19/2016,Finland,KaggleMart,Kaggle Sticker,97
10/19/2016,Finland,KaggleRama,Kaggle Mug,292
10/19/2016,Finland,KaggleRama,Kaggle Hat,409
10/19/2016,Finland,KaggleRama,Kaggle Sticker,150
10/19/2016,Norway,KaggleMart,Kaggle Mug,280
10/19/2016,Norway,KaggleMart,Kaggle Hat,399
10/19/2016,Norway,KaggleMart,Kaggle Sticker,134
10/19/2016,Norway,KaggleRama,Kaggle Mug,541
10/19/2016,Norway,KaggleRama,Kaggle Hat,711
10/19/2016,Norway,KaggleRama,Kaggle Sticker,235
10/19/2016,Sweden,KaggleMart,Kaggle Mug,194
10/19/2016,Sweden,KaggleMart,Kaggle Hat,286
10/19/2016,Sweden,KaggleMart,Kaggle Sticker,110
10/19/2016,Sweden,KaggleRama,Kaggle Mug,387
10/19/2016,Sweden,KaggleRama,Kaggle Hat,488
10/19/2016,Sweden,KaggleRama,Kaggle Sticker,176
10/20/2016,Finland,KaggleMart,Kaggle Mug,178
10/20/2016,Finland,KaggleMart,Kaggle Hat,244
10/20/2016,Finland,KaggleMart,Kaggle Sticker,89
10/20/2016,Finland,KaggleRama,Kaggle Mug,309
10/20/2016,Finland,KaggleRama,Kaggle Hat,425
10/20/2016,Finland,KaggleRama,Kaggle Sticker,161
10/20/2016,Norway,KaggleMart,Kaggle Mug,312
10/20/2016,Norway,KaggleMart,Kaggle Hat,398
10/20/2016,Norway,KaggleMart,Kaggle Sticker,139
10/20/2016,Norway,KaggleRama,Kaggle Mug,497
10/20/2016,Norway,KaggleRama,Kaggle Hat,668
10/20/2016,Norway,KaggleRama,Kaggle Sticker,242
10/20/2016,Sweden,KaggleMart,Kaggle Mug,210
10/20/2016,Sweden,KaggleMart,Kaggle Hat,284
10/20/2016,Sweden,KaggleMart,Kaggle Sticker,103
10/20/2016,Sweden,KaggleRama,Kaggle Mug,372
10/20/2016,Sweden,KaggleRama,Kaggle Hat,464
10/20/2016,Sweden,KaggleRama,Kaggle Sticker,174
10/21/2016,Finland,KaggleMart,Kaggle Mug,188
10/21/2016,Finland,KaggleMart,Kaggle Hat,236
10/21/2016,Finland,KaggleMart,Kaggle Sticker,90
10/21/2016,Finland,KaggleRama,Kaggle Mug,290
10/21/2016,Finland,KaggleRama,Kaggle Hat,473
10/21/2016,Finland,KaggleRama,Kaggle Sticker,163
10/21/2016,Norway,KaggleMart,Kaggle Mug,309
10/21/2016,Norway,KaggleMart,Kaggle Hat,404
10/21/2016,Norway,KaggleMart,Kaggle Sticker,153
10/21/2016,Norway,KaggleRama,Kaggle Mug,528
10/21/2016,Norway,KaggleRama,Kaggle Hat,748
10/21/2016,Norway,KaggleRama,Kaggle Sticker,266
10/21/2016,Sweden,KaggleMart,Kaggle Mug,226
10/21/2016,Sweden,KaggleMart,Kaggle Hat,298
10/21/2016,Sweden,KaggleMart,Kaggle Sticker,111
10/21/2016,Sweden,KaggleRama,Kaggle Mug,408
10/21/2016,Sweden,KaggleRama,Kaggle Hat,543
10/21/2016,Sweden,KaggleRama,Kaggle Sticker,193
10/22/2016,Finland,KaggleMart,Kaggle Mug,206
10/22/2016,Finland,KaggleMart,Kaggle Hat,292
10/22/2016,Finland,KaggleMart,Kaggle Sticker,109
10/22/2016,Finland,KaggleRama,Kaggle Mug,386
10/22/2016,Finland,KaggleRama,Kaggle Hat,507
10/22/2016,Finland,KaggleRama,Kaggle Sticker,190
10/22/2016,Norway,KaggleMart,Kaggle Mug,347
10/22/2016,Norway,KaggleMart,Kaggle Hat,499
10/22/2016,Norway,KaggleMart,Kaggle Sticker,171
10/22/2016,Norway,KaggleRama,Kaggle Mug,642
10/22/2016,Norway,KaggleRama,Kaggle Hat,896
10/22/2016,Norway,KaggleRama,Kaggle Sticker,306
10/22/2016,Sweden,KaggleMart,Kaggle Mug,265
10/22/2016,Sweden,KaggleMart,Kaggle Hat,366
10/22/2016,Sweden,KaggleMart,Kaggle Sticker,119
10/22/2016,Sweden,KaggleRama,Kaggle Mug,456
10/22/2016,Sweden,KaggleRama,Kaggle Hat,657
10/22/2016,Sweden,KaggleRama,Kaggle Sticker,222
10/23/2016,Finland,KaggleMart,Kaggle Mug,222
10/23/2016,Finland,KaggleMart,Kaggle Hat,306
10/23/2016,Finland,KaggleMart,Kaggle Sticker,99
10/23/2016,Finland,KaggleRama,Kaggle Mug,371
10/23/2016,Finland,KaggleRama,Kaggle Hat,533
10/23/2016,Finland,KaggleRama,Kaggle Sticker,180
10/23/2016,Norway,KaggleMart,Kaggle Mug,334
10/23/2016,Norway,KaggleMart,Kaggle Hat,484
10/23/2016,Norway,KaggleMart,Kaggle Sticker,183
10/23/2016,Norway,KaggleRama,Kaggle Mug,621
10/23/2016,Norway,KaggleRama,Kaggle Hat,794
10/23/2016,Norway,KaggleRama,Kaggle Sticker,321
10/23/2016,Sweden,KaggleMart,Kaggle Mug,279
10/23/2016,Sweden,KaggleMart,Kaggle Hat,371
10/23/2016,Sweden,KaggleMart,Kaggle Sticker,132
10/23/2016,Sweden,KaggleRama,Kaggle Mug,473
10/23/2016,Sweden,KaggleRama,Kaggle Hat,618
10/23/2016,Sweden,KaggleRama,Kaggle Sticker,229
10/24/2016,Finland,KaggleMart,Kaggle Mug,164
10/24/2016,Finland,KaggleMart,Kaggle Hat,240
10/24/2016,Finland,KaggleMart,Kaggle Sticker,92
10/24/2016,Finland,KaggleRama,Kaggle Mug,316
10/24/2016,Finland,KaggleRama,Kaggle Hat,423
10/24/2016,Finland,KaggleRama,Kaggle Sticker,140
10/24/2016,Norway,KaggleMart,Kaggle Mug,267
10/24/2016,Norway,KaggleMart,Kaggle Hat,379
10/24/2016,Norway,KaggleMart,Kaggle Sticker,144
10/24/2016,Norway,KaggleRama,Kaggle Mug,510
10/24/2016,Norway,KaggleRama,Kaggle Hat,677
10/24/2016,Norway,KaggleRama,Kaggle Sticker,247
10/24/2016,Sweden,KaggleMart,Kaggle Mug,204
10/24/2016,Sweden,KaggleMart,Kaggle Hat,309
10/24/2016,Sweden,KaggleMart,Kaggle Sticker,105
10/24/2016,Sweden,KaggleRama,Kaggle Mug,355
10/24/2016,Sweden,KaggleRama,Kaggle Hat,492
10/24/2016,Sweden,KaggleRama,Kaggle Sticker,192
10/25/2016,Finland,KaggleMart,Kaggle Mug,205
10/25/2016,Finland,KaggleMart,Kaggle Hat,242
10/25/2016,Finland,KaggleMart,Kaggle Sticker,86
10/25/2016,Finland,KaggleRama,Kaggle Mug,306
10/25/2016,Finland,KaggleRama,Kaggle Hat,435
10/25/2016,Finland,KaggleRama,Kaggle Sticker,164
10/25/2016,Norway,KaggleMart,Kaggle Mug,291
10/25/2016,Norway,KaggleMart,Kaggle Hat,395
10/25/2016,Norway,KaggleMart,Kaggle Sticker,145
10/25/2016,Norway,KaggleRama,Kaggle Mug,511
10/25/2016,Norway,KaggleRama,Kaggle Hat,674
10/25/2016,Norway,KaggleRama,Kaggle Sticker,238
10/25/2016,Sweden,KaggleMart,Kaggle Mug,215
10/25/2016,Sweden,KaggleMart,Kaggle Hat,268
10/25/2016,Sweden,KaggleMart,Kaggle Sticker,110
10/25/2016,Sweden,KaggleRama,Kaggle Mug,364
10/25/2016,Sweden,KaggleRama,Kaggle Hat,501
10/25/2016,Sweden,KaggleRama,Kaggle Sticker,176
10/26/2016,Finland,KaggleMart,Kaggle Mug,174
10/26/2016,Finland,KaggleMart,Kaggle Hat,245
10/26/2016,Finland,KaggleMart,Kaggle Sticker,88
10/26/2016,Finland,KaggleRama,Kaggle Mug,351
10/26/2016,Finland,KaggleRama,Kaggle Hat,410
10/26/2016,Finland,KaggleRama,Kaggle Sticker,159
10/26/2016,Norway,KaggleMart,Kaggle Mug,275
10/26/2016,Norway,KaggleMart,Kaggle Hat,398
10/26/2016,Norway,KaggleMart,Kaggle Sticker,140
10/26/2016,Norway,KaggleRama,Kaggle Mug,523
10/26/2016,Norway,KaggleRama,Kaggle Hat,711
10/26/2016,Norway,KaggleRama,Kaggle Sticker,236
10/26/2016,Sweden,KaggleMart,Kaggle Mug,215
10/26/2016,Sweden,KaggleMart,Kaggle Hat,314
10/26/2016,Sweden,KaggleMart,Kaggle Sticker,101
10/26/2016,Sweden,KaggleRama,Kaggle Mug,359
10/26/2016,Sweden,KaggleRama,Kaggle Hat,486
10/26/2016,Sweden,KaggleRama,Kaggle Sticker,174
10/27/2016,Finland,KaggleMart,Kaggle Mug,188
10/27/2016,Finland,KaggleMart,Kaggle Hat,251
10/27/2016,Finland,KaggleMart,Kaggle Sticker,94
10/27/2016,Finland,KaggleRama,Kaggle Mug,317
10/27/2016,Finland,KaggleRama,Kaggle Hat,413
10/27/2016,Finland,KaggleRama,Kaggle Sticker,143
10/27/2016,Norway,KaggleMart,Kaggle Mug,312
10/27/2016,Norway,KaggleMart,Kaggle Hat,400
10/27/2016,Norway,KaggleMart,Kaggle Sticker,158
10/27/2016,Norway,KaggleRama,Kaggle Mug,486
10/27/2016,Norway,KaggleRama,Kaggle Hat,696
10/27/2016,Norway,KaggleRama,Kaggle Sticker,266
10/27/2016,Sweden,KaggleMart,Kaggle Mug,213
10/27/2016,Sweden,KaggleMart,Kaggle Hat,286
10/27/2016,Sweden,KaggleMart,Kaggle Sticker,103
10/27/2016,Sweden,KaggleRama,Kaggle Mug,386
10/27/2016,Sweden,KaggleRama,Kaggle Hat,493
10/27/2016,Sweden,KaggleRama,Kaggle Sticker,190
10/28/2016,Finland,KaggleMart,Kaggle Mug,184
10/28/2016,Finland,KaggleMart,Kaggle Hat,253
10/28/2016,Finland,KaggleMart,Kaggle Sticker,92
10/28/2016,Finland,KaggleRama,Kaggle Mug,331
10/28/2016,Finland,KaggleRama,Kaggle Hat,452
10/28/2016,Finland,KaggleRama,Kaggle Sticker,153
10/28/2016,Norway,KaggleMart,Kaggle Mug,302
10/28/2016,Norway,KaggleMart,Kaggle Hat,416
10/28/2016,Norway,KaggleMart,Kaggle Sticker,138
10/28/2016,Norway,KaggleRama,Kaggle Mug,581
10/28/2016,Norway,KaggleRama,Kaggle Hat,748
10/28/2016,Norway,KaggleRama,Kaggle Sticker,249
10/28/2016,Sweden,KaggleMart,Kaggle Mug,248
10/28/2016,Sweden,KaggleMart,Kaggle Hat,292
10/28/2016,Sweden,KaggleMart,Kaggle Sticker,99
10/28/2016,Sweden,KaggleRama,Kaggle Mug,380
10/28/2016,Sweden,KaggleRama,Kaggle Hat,564
10/28/2016,Sweden,KaggleRama,Kaggle Sticker,190
10/29/2016,Finland,KaggleMart,Kaggle Mug,221
10/29/2016,Finland,KaggleMart,Kaggle Hat,301
10/29/2016,Finland,KaggleMart,Kaggle Sticker,111
10/29/2016,Finland,KaggleRama,Kaggle Mug,370
10/29/2016,Finland,KaggleRama,Kaggle Hat,492
10/29/2016,Finland,KaggleRama,Kaggle Sticker,181
10/29/2016,Norway,KaggleMart,Kaggle Mug,339
10/29/2016,Norway,KaggleMart,Kaggle Hat,477
10/29/2016,Norway,KaggleMart,Kaggle Sticker,178
10/29/2016,Norway,KaggleRama,Kaggle Mug,657
10/29/2016,Norway,KaggleRama,Kaggle Hat,858
10/29/2016,Norway,KaggleRama,Kaggle Sticker,304
10/29/2016,Sweden,KaggleMart,Kaggle Mug,261
10/29/2016,Sweden,KaggleMart,Kaggle Hat,375
10/29/2016,Sweden,KaggleMart,Kaggle Sticker,130
10/29/2016,Sweden,KaggleRama,Kaggle Mug,470
10/29/2016,Sweden,KaggleRama,Kaggle Hat,651
10/29/2016,Sweden,KaggleRama,Kaggle Sticker,221
10/30/2016,Finland,KaggleMart,Kaggle Mug,236
10/30/2016,Finland,KaggleMart,Kaggle Hat,303
10/30/2016,Finland,KaggleMart,Kaggle Sticker,111
10/30/2016,Finland,KaggleRama,Kaggle Mug,398
10/30/2016,Finland,KaggleRama,Kaggle Hat,551
10/30/2016,Finland,KaggleRama,Kaggle Sticker,197
10/30/2016,Norway,KaggleMart,Kaggle Mug,396
10/30/2016,Norway,KaggleMart,Kaggle Hat,521
10/30/2016,Norway,KaggleMart,Kaggle Sticker,175
10/30/2016,Norway,KaggleRama,Kaggle Mug,646
10/30/2016,Norway,KaggleRama,Kaggle Hat,864
10/30/2016,Norway,KaggleRama,Kaggle Sticker,323
10/30/2016,Sweden,KaggleMart,Kaggle Mug,288
10/30/2016,Sweden,KaggleMart,Kaggle Hat,356
10/30/2016,Sweden,KaggleMart,Kaggle Sticker,136
10/30/2016,Sweden,KaggleRama,Kaggle Mug,470
10/30/2016,Sweden,KaggleRama,Kaggle Hat,618
10/30/2016,Sweden,KaggleRama,Kaggle Sticker,204
10/31/2016,Finland,KaggleMart,Kaggle Mug,184
10/31/2016,Finland,KaggleMart,Kaggle Hat,247
10/31/2016,Finland,KaggleMart,Kaggle Sticker,91
10/31/2016,Finland,KaggleRama,Kaggle Mug,313
10/31/2016,Finland,KaggleRama,Kaggle Hat,402
10/31/2016,Finland,KaggleRama,Kaggle Sticker,137
10/31/2016,Norway,KaggleMart,Kaggle Mug,302
10/31/2016,Norway,KaggleMart,Kaggle Hat,354
10/31/2016,Norway,KaggleMart,Kaggle Sticker,142
10/31/2016,Norway,KaggleRama,Kaggle Mug,539
10/31/2016,Norway,KaggleRama,Kaggle Hat,758
10/31/2016,Norway,KaggleRama,Kaggle Sticker,220
10/31/2016,Sweden,KaggleMart,Kaggle Mug,207
10/31/2016,Sweden,KaggleMart,Kaggle Hat,300
10/31/2016,Sweden,KaggleMart,Kaggle Sticker,101
10/31/2016,Sweden,KaggleRama,Kaggle Mug,378
10/31/2016,Sweden,KaggleRama,Kaggle Hat,520
10/31/2016,Sweden,KaggleRama,Kaggle Sticker,181
11/1/2016,Finland,KaggleMart,Kaggle Mug,174
11/1/2016,Finland,KaggleMart,Kaggle Hat,249
11/1/2016,Finland,KaggleMart,Kaggle Sticker,87
11/1/2016,Finland,KaggleRama,Kaggle Mug,316
11/1/2016,Finland,KaggleRama,Kaggle Hat,420
11/1/2016,Finland,KaggleRama,Kaggle Sticker,146
11/1/2016,Norway,KaggleMart,Kaggle Mug,310
11/1/2016,Norway,KaggleMart,Kaggle Hat,418
11/1/2016,Norway,KaggleMart,Kaggle Sticker,141
11/1/2016,Norway,KaggleRama,Kaggle Mug,525
11/1/2016,Norway,KaggleRama,Kaggle Hat,647
11/1/2016,Norway,KaggleRama,Kaggle Sticker,239
11/1/2016,Sweden,KaggleMart,Kaggle Mug,210
11/1/2016,Sweden,KaggleMart,Kaggle Hat,305
11/1/2016,Sweden,KaggleMart,Kaggle Sticker,102
11/1/2016,Sweden,KaggleRama,Kaggle Mug,415
11/1/2016,Sweden,KaggleRama,Kaggle Hat,455
11/1/2016,Sweden,KaggleRama,Kaggle Sticker,187
11/2/2016,Finland,KaggleMart,Kaggle Mug,185
11/2/2016,Finland,KaggleMart,Kaggle Hat,229
11/2/2016,Finland,KaggleMart,Kaggle Sticker,88
11/2/2016,Finland,KaggleRama,Kaggle Mug,328
11/2/2016,Finland,KaggleRama,Kaggle Hat,418
11/2/2016,Finland,KaggleRama,Kaggle Sticker,160
11/2/2016,Norway,KaggleMart,Kaggle Mug,304
11/2/2016,Norway,KaggleMart,Kaggle Hat,411
11/2/2016,Norway,KaggleMart,Kaggle Sticker,131
11/2/2016,Norway,KaggleRama,Kaggle Mug,504
11/2/2016,Norway,KaggleRama,Kaggle Hat,682
11/2/2016,Norway,KaggleRama,Kaggle Sticker,247
11/2/2016,Sweden,KaggleMart,Kaggle Mug,204
11/2/2016,Sweden,KaggleMart,Kaggle Hat,312
11/2/2016,Sweden,KaggleMart,Kaggle Sticker,108
11/2/2016,Sweden,KaggleRama,Kaggle Mug,388
11/2/2016,Sweden,KaggleRama,Kaggle Hat,528
11/2/2016,Sweden,KaggleRama,Kaggle Sticker,185
11/3/2016,Finland,KaggleMart,Kaggle Mug,181
11/3/2016,Finland,KaggleMart,Kaggle Hat,251
11/3/2016,Finland,KaggleMart,Kaggle Sticker,87
11/3/2016,Finland,KaggleRama,Kaggle Mug,311
11/3/2016,Finland,KaggleRama,Kaggle Hat,442
11/3/2016,Finland,KaggleRama,Kaggle Sticker,147
11/3/2016,Norway,KaggleMart,Kaggle Mug,280
11/3/2016,Norway,KaggleMart,Kaggle Hat,355
11/3/2016,Norway,KaggleMart,Kaggle Sticker,150
11/3/2016,Norway,KaggleRama,Kaggle Mug,507
11/3/2016,Norway,KaggleRama,Kaggle Hat,637
11/3/2016,Norway,KaggleRama,Kaggle Sticker,228
11/3/2016,Sweden,KaggleMart,Kaggle Mug,230
11/3/2016,Sweden,KaggleMart,Kaggle Hat,326
11/3/2016,Sweden,KaggleMart,Kaggle Sticker,96
11/3/2016,Sweden,KaggleRama,Kaggle Mug,401
11/3/2016,Sweden,KaggleRama,Kaggle Hat,515
11/3/2016,Sweden,KaggleRama,Kaggle Sticker,186
11/4/2016,Finland,KaggleMart,Kaggle Mug,210
11/4/2016,Finland,KaggleMart,Kaggle Hat,276
11/4/2016,Finland,KaggleMart,Kaggle Sticker,94
11/4/2016,Finland,KaggleRama,Kaggle Mug,345
11/4/2016,Finland,KaggleRama,Kaggle Hat,452
11/4/2016,Finland,KaggleRama,Kaggle Sticker,155
11/4/2016,Norway,KaggleMart,Kaggle Mug,350
11/4/2016,Norway,KaggleMart,Kaggle Hat,393
11/4/2016,Norway,KaggleMart,Kaggle Sticker,149
11/4/2016,Norway,KaggleRama,Kaggle Mug,573
11/4/2016,Norway,KaggleRama,Kaggle Hat,745
11/4/2016,Norway,KaggleRama,Kaggle Sticker,251
11/4/2016,Sweden,KaggleMart,Kaggle Mug,211
11/4/2016,Sweden,KaggleMart,Kaggle Hat,316
11/4/2016,Sweden,KaggleMart,Kaggle Sticker,122
11/4/2016,Sweden,KaggleRama,Kaggle Mug,418
11/4/2016,Sweden,KaggleRama,Kaggle Hat,538
11/4/2016,Sweden,KaggleRama,Kaggle Sticker,194
11/5/2016,Finland,KaggleMart,Kaggle Mug,224
11/5/2016,Finland,KaggleMart,Kaggle Hat,345
11/5/2016,Finland,KaggleMart,Kaggle Sticker,111
11/5/2016,Finland,KaggleRama,Kaggle Mug,444
11/5/2016,Finland,KaggleRama,Kaggle Hat,554
11/5/2016,Finland,KaggleRama,Kaggle Sticker,187
11/5/2016,Norway,KaggleMart,Kaggle Mug,388
11/5/2016,Norway,KaggleMart,Kaggle Hat,531
11/5/2016,Norway,KaggleMart,Kaggle Sticker,175
11/5/2016,Norway,KaggleRama,Kaggle Mug,657
11/5/2016,Norway,KaggleRama,Kaggle Hat,831
11/5/2016,Norway,KaggleRama,Kaggle Sticker,325
11/5/2016,Sweden,KaggleMart,Kaggle Mug,269
11/5/2016,Sweden,KaggleMart,Kaggle Hat,366
11/5/2016,Sweden,KaggleMart,Kaggle Sticker,130
11/5/2016,Sweden,KaggleRama,Kaggle Mug,479
11/5/2016,Sweden,KaggleRama,Kaggle Hat,631
11/5/2016,Sweden,KaggleRama,Kaggle Sticker,236
11/6/2016,Finland,KaggleMart,Kaggle Mug,243
11/6/2016,Finland,KaggleMart,Kaggle Hat,334
11/6/2016,Finland,KaggleMart,Kaggle Sticker,113
11/6/2016,Finland,KaggleRama,Kaggle Mug,419
11/6/2016,Finland,KaggleRama,Kaggle Hat,523
11/6/2016,Finland,KaggleRama,Kaggle Sticker,200
11/6/2016,Norway,KaggleMart,Kaggle Mug,375
11/6/2016,Norway,KaggleMart,Kaggle Hat,572
11/6/2016,Norway,KaggleMart,Kaggle Sticker,166
11/6/2016,Norway,KaggleRama,Kaggle Mug,596
11/6/2016,Norway,KaggleRama,Kaggle Hat,948
11/6/2016,Norway,KaggleRama,Kaggle Sticker,291
11/6/2016,Sweden,KaggleMart,Kaggle Mug,296
11/6/2016,Sweden,KaggleMart,Kaggle Hat,376
11/6/2016,Sweden,KaggleMart,Kaggle Sticker,137
11/6/2016,Sweden,KaggleRama,Kaggle Mug,532
11/6/2016,Sweden,KaggleRama,Kaggle Hat,682
11/6/2016,Sweden,KaggleRama,Kaggle Sticker,219
11/7/2016,Finland,KaggleMart,Kaggle Mug,203
11/7/2016,Finland,KaggleMart,Kaggle Hat,263
11/7/2016,Finland,KaggleMart,Kaggle Sticker,92
11/7/2016,Finland,KaggleRama,Kaggle Mug,339
11/7/2016,Finland,KaggleRama,Kaggle Hat,486
11/7/2016,Finland,KaggleRama,Kaggle Sticker,157
11/7/2016,Norway,KaggleMart,Kaggle Mug,304
11/7/2016,Norway,KaggleMart,Kaggle Hat,402
11/7/2016,Norway,KaggleMart,Kaggle Sticker,151
11/7/2016,Norway,KaggleRama,Kaggle Mug,543
11/7/2016,Norway,KaggleRama,Kaggle Hat,748
11/7/2016,Norway,KaggleRama,Kaggle Sticker,235
11/7/2016,Sweden,KaggleMart,Kaggle Mug,244
11/7/2016,Sweden,KaggleMart,Kaggle Hat,302
11/7/2016,Sweden,KaggleMart,Kaggle Sticker,110
11/7/2016,Sweden,KaggleRama,Kaggle Mug,423
11/7/2016,Sweden,KaggleRama,Kaggle Hat,535
11/7/2016,Sweden,KaggleRama,Kaggle Sticker,187
11/8/2016,Finland,KaggleMart,Kaggle Mug,217
11/8/2016,Finland,KaggleMart,Kaggle Hat,310
11/8/2016,Finland,KaggleMart,Kaggle Sticker,99
11/8/2016,Finland,KaggleRama,Kaggle Mug,374
11/8/2016,Finland,KaggleRama,Kaggle Hat,489
11/8/2016,Finland,KaggleRama,Kaggle Sticker,180
11/8/2016,Norway,KaggleMart,Kaggle Mug,301
11/8/2016,Norway,KaggleMart,Kaggle Hat,419
11/8/2016,Norway,KaggleMart,Kaggle Sticker,137
11/8/2016,Norway,KaggleRama,Kaggle Mug,559
11/8/2016,Norway,KaggleRama,Kaggle Hat,675
11/8/2016,Norway,KaggleRama,Kaggle Sticker,272
11/8/2016,Sweden,KaggleMart,Kaggle Mug,253
11/8/2016,Sweden,KaggleMart,Kaggle Hat,323
11/8/2016,Sweden,KaggleMart,Kaggle Sticker,122
11/8/2016,Sweden,KaggleRama,Kaggle Mug,423
11/8/2016,Sweden,KaggleRama,Kaggle Hat,615
11/8/2016,Sweden,KaggleRama,Kaggle Sticker,227
11/9/2016,Finland,KaggleMart,Kaggle Mug,223
11/9/2016,Finland,KaggleMart,Kaggle Hat,312
11/9/2016,Finland,KaggleMart,Kaggle Sticker,95
11/9/2016,Finland,KaggleRama,Kaggle Mug,364
11/9/2016,Finland,KaggleRama,Kaggle Hat,475
11/9/2016,Finland,KaggleRama,Kaggle Sticker,181
11/9/2016,Norway,KaggleMart,Kaggle Mug,306
11/9/2016,Norway,KaggleMart,Kaggle Hat,414
11/9/2016,Norway,KaggleMart,Kaggle Sticker,143
11/9/2016,Norway,KaggleRama,Kaggle Mug,536
11/9/2016,Norway,KaggleRama,Kaggle Hat,677
11/9/2016,Norway,KaggleRama,Kaggle Sticker,236
11/9/2016,Sweden,KaggleMart,Kaggle Mug,245
11/9/2016,Sweden,KaggleMart,Kaggle Hat,359
11/9/2016,Sweden,KaggleMart,Kaggle Sticker,128
11/9/2016,Sweden,KaggleRama,Kaggle Mug,479
11/9/2016,Sweden,KaggleRama,Kaggle Hat,613
11/9/2016,Sweden,KaggleRama,Kaggle Sticker,219
11/10/2016,Finland,KaggleMart,Kaggle Mug,208
11/10/2016,Finland,KaggleMart,Kaggle Hat,282
11/10/2016,Finland,KaggleMart,Kaggle Sticker,101
11/10/2016,Finland,KaggleRama,Kaggle Mug,354
11/10/2016,Finland,KaggleRama,Kaggle Hat,516
11/10/2016,Finland,KaggleRama,Kaggle Sticker,178
11/10/2016,Norway,KaggleMart,Kaggle Mug,322
11/10/2016,Norway,KaggleMart,Kaggle Hat,377
11/10/2016,Norway,KaggleMart,Kaggle Sticker,133
11/10/2016,Norway,KaggleRama,Kaggle Mug,551
11/10/2016,Norway,KaggleRama,Kaggle Hat,754
11/10/2016,Norway,KaggleRama,Kaggle Sticker,235
11/10/2016,Sweden,KaggleMart,Kaggle Mug,226
11/10/2016,Sweden,KaggleMart,Kaggle Hat,374
11/10/2016,Sweden,KaggleMart,Kaggle Sticker,127
11/10/2016,Sweden,KaggleRama,Kaggle Mug,464
11/10/2016,Sweden,KaggleRama,Kaggle Hat,569
11/10/2016,Sweden,KaggleRama,Kaggle Sticker,226
11/11/2016,Finland,KaggleMart,Kaggle Mug,215
11/11/2016,Finland,KaggleMart,Kaggle Hat,301
11/11/2016,Finland,KaggleMart,Kaggle Sticker,102
11/11/2016,Finland,KaggleRama,Kaggle Mug,392
11/11/2016,Finland,KaggleRama,Kaggle Hat,531
11/11/2016,Finland,KaggleRama,Kaggle Sticker,187
11/11/2016,Norway,KaggleMart,Kaggle Mug,294
11/11/2016,Norway,KaggleMart,Kaggle Hat,429
11/11/2016,Norway,KaggleMart,Kaggle Sticker,137
11/11/2016,Norway,KaggleRama,Kaggle Mug,560
11/11/2016,Norway,KaggleRama,Kaggle Hat,787
11/11/2016,Norway,KaggleRama,Kaggle Sticker,266
11/11/2016,Sweden,KaggleMart,Kaggle Mug,261
11/11/2016,Sweden,KaggleMart,Kaggle Hat,347
11/11/2016,Sweden,KaggleMart,Kaggle Sticker,128
11/11/2016,Sweden,KaggleRama,Kaggle Mug,485
11/11/2016,Sweden,KaggleRama,Kaggle Hat,629
